ID,Label,Elevation (Ground) (m),Elevation (Rim) (m),X (m),Y (m),Bolted Cover?,Elevation (Invert) (m),Flow (Total In) (m³/h),Flow (Total Out) (m³/h),Hydraulic Grade Line (Out) (m),Hydraulic Grade Line (In) (m),Sanitary Loads,Notes,Population (Local Sanitary) (Capita),Is Active?,MH BY YG
287,MH5372,150.87,150.87,163379.95,578692.29,FALSE,148.64,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2980,MH5373,150.7,150.7,165242.96,577983.4,FALSE,148.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
518,MH5374,151.02,151.02,163620.67,578742.99,FALSE,148.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4649,MH5375,152.27,152.27,163088.52,578350.39,FALSE,148.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1860,MH5376,152.07,152.07,164326.59,579344.42,FALSE,148.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3029,MH5377,150.51,150.51,165946.23,577982.4,FALSE,148.69,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
538,MH5378,150.92,150.92,163682.85,578696.59,FALSE,148.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3110,MH5379,150.69,150.69,165206.56,578240.99,FALSE,148.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2950,MH5380,150.71,150.71,165302.52,577964.97,FALSE,148.71,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
221,MH5381,151.04,151.04,163128.17,578565.77,FALSE,148.73,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4014,MH5382,150.94,150.94,163278.1,578610,FALSE,148.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
225,MH5383,151,151,163186.91,578559.6,FALSE,148.76,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
462,MH5384,150.86,150.86,163828.86,578826.58,FALSE,148.76,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
440,MH5385,151.12,151.12,163894.56,578887.78,FALSE,148.77,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
536,MH5386,151.31,151.31,163778.85,578692.15,FALSE,148.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2977,MH5387,150.77,150.77,165248.31,577972.31,FALSE,148.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4595,MH5388,151.08,151.08,163881.58,579363.48,FALSE,148.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1808,MH5389,150.41,150.41,164247.28,579450.29,FALSE,148.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1809,MH5390,150.23,150.23,164279.87,579482.89,FALSE,148.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
46,MH5391,151.2,151.2,163240.12,578585.65,FALSE,148.81,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3069,MH5392,151.05,151.05,165251.59,578171.12,FALSE,148.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1877,MH5393,150.46,150.46,164114.28,579588.15,FALSE,148.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
512,MH5394,151.13,151.13,163832.81,578798.73,FALSE,148.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3028,MH5395,150.71,150.71,165932.94,577981.14,FALSE,148.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3088,MH5396,151.08,151.08,165130.93,578249.57,FALSE,148.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1897,MH5397,150.3,150.3,164159.24,579562.95,FALSE,148.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1788,MH5398,150.51,150.51,164418.13,579579.96,FALSE,148.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
484,MH5399,151.26,151.26,163910.42,579072.74,FALSE,148.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3109,MH5400,151.02,151.02,165199.77,578230.8,FALSE,148.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
293,MH5401,150.55,150.55,163400.22,578742.49,FALSE,148.89,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1829,MH5402,149.99,149.99,164334.15,579504.07,FALSE,148.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3120,MH5403,150.96,150.96,165224.64,578076.88,FALSE,148.91,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1896,MH5404,150.52,150.52,164152.89,579544.77,FALSE,148.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4293,MH5405,154.03,154.03,163085.86,578061.51,FALSE,148.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
270,MH5406,150.92,150.92,163472.9,578762.05,FALSE,148.94,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4366,MH5407,152.6,152.6,163121.48,578318.17,FALSE,148.95,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
176,MH5408,151.15,151.15,163876.79,579174.47,FALSE,148.96,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
131,MH5409,151.19,151.19,163300.43,578610.71,FALSE,148.97,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1876,MH5410,150.43,150.43,164099.84,579546.38,FALSE,148.97,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2949,MH5411,150.89,150.89,165300.11,577951.08,FALSE,148.97,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2976,MH5412,150.92,150.92,165259.59,577952.17,FALSE,148.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
439,MH5413,151.33,151.33,163894.17,578875.97,FALSE,149,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4017,MH5414,149.22,149.22,163346.35,578695.87,FALSE,149,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
455,MH5415,151.27,151.27,163954.36,578963.37,FALSE,149.02,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1847,MH5416,150.5,150.5,164590.52,579707.43,FALSE,149.02,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3087,MH5417,151.28,151.28,165133.17,578234.47,FALSE,149.03,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1893,MH5418,150.64,150.64,164168.43,579539.7,FALSE,149.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1894,MH5419,150.51,150.51,164149.64,579546.09,FALSE,149.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1861,MH5420,152.4,152.4,164288.86,579360.61,FALSE,149.05,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
517,MH5421,151.42,151.42,163619.87,578726.49,FALSE,149.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
244,MH5422,151.03,151.03,163478.46,578761.48,FALSE,149.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
289,MH5423,151.28,151.28,163414.9,578709.59,FALSE,149.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1895,MH5424,150.94,150.94,164144.56,579532.4,FALSE,149.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
133,MH5425,151.29,151.29,163368.27,578657.39,FALSE,149.12,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
226,MH5426,151.34,151.34,163181.28,578538.25,FALSE,149.12,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
511,MH5427,151.47,151.47,163849.58,578797.71,FALSE,149.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3086,MH5428,151.41,151.41,165135.02,578224.13,FALSE,149.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1783,MH5429,151.7,151.7,164403.79,579475.76,FALSE,149.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4592,MH5430,151.6,151.6,163906.18,579353.86,FALSE,149.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2975,MH5431,151.01,151.01,165267.21,577942.31,FALSE,149.16,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3108,MH5432,151.19,151.19,165203.93,578217.61,FALSE,149.16,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2948,MH5433,151.08,151.08,165299.03,577937.04,FALSE,149.21,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3067,MH5434,151.43,151.43,165239.09,578157.14,FALSE,149.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
299,MH5435,152.33,152.33,163504.21,578740.53,FALSE,149.23,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
70,MH5436,151.28,151.28,163323.89,578614.12,FALSE,149.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3085,MH5437,151.5,151.5,165136.36,578217.61,FALSE,149.25,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2986,MH5438,151.15,151.15,165207.65,578039.1,FALSE,149.27,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1803,MH5439,150.84,150.84,164497.73,579652.11,FALSE,149.32,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
236,MH5440,151.54,151.54,163560.83,578773.4,FALSE,149.33,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1892,MH5441,150.89,150.89,164195.42,579530.51,FALSE,149.33,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1815,MH5442,151.14,151.14,164226.17,579453.31,FALSE,149.33,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1816,MH5443,151.02,151.02,164227.39,579456.82,FALSE,149.33,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
45,MH5444,151.44,151.44,163240.05,578576.45,FALSE,149.34,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1859,MH5445,152.67,152.67,164253.26,579376.02,FALSE,149.34,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
438,MH5446,151.62,151.62,163893.5,578859.4,FALSE,149.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
454,MH5447,0,0,163969.64,578962.16,FALSE,149.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4294,MH5448,153.67,153.67,163100.9,578003.49,FALSE,149.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4614,MH5449,151.35,151.35,163889.51,579372.68,FALSE,149.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4543,MH5450,151.4,151.4,164211.05,578550.66,FALSE,149.36,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
223,MH5451,151.58,151.58,163175,578522.08,FALSE,149.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3084,MH5452,151.62,151.62,165138.2,578208.65,FALSE,149.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1888,MH5453,151,151,164200.14,579544.8,FALSE,149.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1891,MH5454,151.03,151.03,164192.29,579520.72,FALSE,149.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4408,MH5455,153.18,153.18,163162.2,578280.67,FALSE,149.41,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
48,MH5456,151.87,151.87,163114.29,578530.88,FALSE,149.42,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1889,MH5457,151.15,151.15,164190.7,579516.66,FALSE,149.42,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
132,MH5458,151.51,151.51,163353.88,578633.09,FALSE,149.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
68,MH5459,151.6,151.6,163341.29,578622.16,FALSE,149.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
510,MH5460,151.81,151.81,163868.74,578796.89,FALSE,149.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3519,MH5461,151.82,151.82,165193.12,578184,FALSE,149.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1782,MH5462,151.91,151.91,164411.72,579473.12,FALSE,149.51,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
79,MH5463,151.63,151.63,163171.67,578514.88,FALSE,149.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1858,MH5464,152.93,152.93,164221.03,579389.83,FALSE,149.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
534,MH5465,152.09,152.09,163778.63,578679.59,FALSE,149.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3083,MH5466,151.75,151.75,165140.49,578198.78,FALSE,149.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
237,MH5467,151.74,151.74,163560.68,578768.34,FALSE,149.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3066,MH5468,151.79,151.79,165225.3,578146.57,FALSE,149.59,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
177,MH5469,151.89,151.89,163902.67,579173.22,FALSE,149.61,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
509,MH5470,152.08,152.08,163882.97,578796.52,FALSE,149.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
437,MH5471,151.9,151.9,163892.15,578843.15,FALSE,149.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4409,MH5472,153.33,153.33,163161.54,578253.15,FALSE,149.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1864,MH5473,151.93,151.93,164409.52,579465.68,FALSE,149.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
516,MH5474,151.86,151.86,163619.01,578702.38,FALSE,149.67,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
533,MH5475,151.96,151.96,163810.56,578690.87,FALSE,149.67,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1814,MH5476,150.71,150.71,164245.86,579446.33,FALSE,149.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3082,MH5477,151.87,151.87,165142.92,578189.7,FALSE,149.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3119,MH5478,151.71,151.71,165203.36,578073.49,FALSE,149.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4444,MH5479,153.34,153.34,163115.86,577947.23,FALSE,149.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
483,MH5480,151.97,151.97,163943.38,579071.14,FALSE,149.73,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1781,MH5481,152.84,152.84,164440.21,579463.65,FALSE,149.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
453,MH5482,0,0,163966.84,578930.5,FALSE,149.77,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1887,MH5483,151.28,151.28,164207.76,579567.55,FALSE,149.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
298,MH5484,153.47,153.47,163502.8,578704.57,FALSE,149.79,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1787,MH5485,151.35,151.35,164456.68,579566.88,FALSE,149.81,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
141,MH5486,151.93,151.93,163349.23,578608.96,FALSE,149.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3065,MH5487,152.03,152.03,165214.02,578142.39,FALSE,149.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4410,MH5488,153.43,153.43,163171.71,578242.86,FALSE,149.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
436,MH5489,152.15,152.15,163892.13,578828.83,FALSE,149.88,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
201,MH5490,152.14,152.14,163159.56,578492.2,FALSE,149.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
288,MH5491,151.96,151.96,163444.86,578706.82,FALSE,149.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4612,MH5492,151.8,151.8,163914.12,579363.91,FALSE,149.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4016,MH5493,152.22,152.22,163237.44,578549.29,FALSE,149.91,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
452,MH5494,151.65,151.65,163966.02,578917.97,FALSE,149.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
508,MH5495,152.43,152.43,163900.38,578795.58,FALSE,149.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1780,MH5496,153.49,153.49,164471.57,579453.79,FALSE,149.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3081,MH5497,152.05,152.05,165146.64,578176.77,FALSE,149.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4407,MH5498,153.3,153.3,163188.54,578290.54,FALSE,149.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
228,MH5499,151.66,151.66,163300.59,578584.35,FALSE,149.95,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4446,MH5500,153.13,153.13,163125.14,577914.87,FALSE,149.95,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5825,MH5501,152.3,152.3,163777.67,578669.29,FALSE,149.95,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
105,MH5502,151.64,151.64,163451.48,578739.03,FALSE,150,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2040,MH5503,152.12,152.12,164406.21,579456.27,FALSE,150.03,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4594,MH5504,152.5,152.5,163950.54,579361.06,FALSE,150.03,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
222,MH5505,152.05,152.05,163104.37,578515.02,FALSE,150.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
451,MH5506,151.74,151.74,163964.69,578904.51,FALSE,150.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3064,MH5507,152.22,152.22,165203.9,578140.52,FALSE,150.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4406,MH5508,153.28,153.28,163203.21,578282.79,FALSE,150.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4411,MH5509,153.7,153.7,163200.04,578244.56,FALSE,150.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4015,MH5510,152.05,152.05,163237.75,578554.33,FALSE,150.11,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
178,MH5511,152.54,152.54,163928.29,579172.28,FALSE,150.13,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4447,MH5512,153.2,153.2,163144.83,577901.77,FALSE,150.13,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1778,MH5513,153.39,153.39,164464.41,579425.89,FALSE,150.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3080,MH5514,152.26,152.26,165153.96,578162.78,FALSE,150.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
129,MH5515,152.29,152.29,163150.63,578478.57,FALSE,150.18,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
37,MH5516,152.11,152.11,163443.85,578682.15,FALSE,150.23,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
136,MH5517,152.43,152.43,163236.47,578540.85,FALSE,150.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3078,MH5518,152.35,152.35,165159.38,578156.51,FALSE,150.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1863,MH5519,152.02,152.02,164403.84,579449.94,FALSE,150.26,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4011,MH5520,153.02,153.02,163541.13,578703.35,FALSE,150.26,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1804,MH5521,151.82,151.82,164529.5,579641.04,FALSE,150.3,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3118,MH5522,152.3,152.3,165186.73,578072.29,FALSE,150.36,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
138,MH5523,153.08,153.08,163502.38,578692.74,FALSE,150.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
450,MH5524,152,152,163962.39,578878.7,FALSE,150.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
507,MH5525,152.68,152.68,163911.96,578795.31,FALSE,150.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
205,MH5526,152.49,152.49,163094.31,578502.44,FALSE,150.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
140,MH5527,152.38,152.38,163358.24,578587.26,FALSE,150.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4448,MH5528,153.44,153.44,163188.87,577901.08,FALSE,150.42,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
532,MH5529,152.73,152.73,163840.67,578689.57,FALSE,150.43,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1777,MH5530,153.14,153.14,164459,579405.42,FALSE,150.43,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
157,MH5531,152.47,152.47,163559.44,578744.93,FALSE,150.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4405,MH5532,153.7,153.7,163226.44,578309.97,FALSE,150.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3077,MH5533,152.45,152.45,165175.14,578145.7,FALSE,150.49,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4413,MH5534,154.13,154.13,163235.53,578212.59,FALSE,150.49,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
449,MH5535,152.55,152.55,163954.6,578879.01,FALSE,150.5,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
128,MH5536,152.6,152.6,163135.29,578459.32,FALSE,150.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
137,MH5537,152.68,152.68,163236.33,578528.33,FALSE,150.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
208,MH5538,152.49,152.49,163362.05,578583.86,FALSE,150.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
305,MH5539,152.59,152.59,163566.16,578702.56,FALSE,150.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
150,MH5540,152.76,152.76,163777,578654.72,FALSE,150.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1836,MH5541,152.25,152.25,164500.39,579551.91,FALSE,150.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
159,MH5542,152.62,152.62,163559.28,578739.92,FALSE,150.57,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
197,MH5543,152.85,152.85,163301.27,578565.92,FALSE,150.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4033,MH5544,152.96,152.96,163442.45,578658.17,FALSE,150.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1776,MH5545,152.61,152.61,164487.44,579394.88,FALSE,150.63,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
143,MH5546,153.04,153.04,163442.88,578664.28,FALSE,150.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
148,MH5547,153.76,153.76,163499.72,578656.49,FALSE,150.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
300,MH5548,153.33,153.33,163501.54,578680.86,FALSE,150.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1865,MH5549,152.2,152.2,164513.59,579385.26,FALSE,150.73,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
