ID,Label,Elevation (Ground) (m),Elevation (Rim) (m),X (m),Y (m),Bolted Cover?,Elevation (Invert) (m),Flow (Total In) (m³/h),Flow (Total Out) (m³/h),Hydraulic Grade Line (Out) (m),Hydraulic Grade Line (In) (m),Sanitary Loads,Notes,Population (Local Sanitary) (Capita),Is Active?,MH BY YG
2162,MH2942,135.28,135.28,164038.84,580096.56,False,132.25,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4892,MH2943,136.1,136.1,166099.97,580048.95,False,132.25,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
706,MH2944,132.92,132.92,162613.97,580208.62,False,132.27,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2244,MH2945,134.31,134.31,164206.62,580370.74,False,132.28,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
589,MH2947,135.34,135.34,163048.43,579386.73,False,132.34,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
737,MH2949,135.57,135.57,162726.68,579907.74,False,132.36,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4798,MH2950,137.46,137.46,166259.13,579723.78,False,132.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4852,MH2951,137.91,137.91,166327.53,579997.42,False,132.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5317,MH2954,141.49,141.49,166045.19,579329.81,False,132.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
703,MH2956,133.83,133.83,162700.58,580228.15,False,132.43,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4509,MH2958,137.33,137.33,162591.75,580015.7,False,132.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2433,MH2959,134.21,134.21,164756.51,580429.86,False,132.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2159,MH2962,134.35,134.35,164022.33,580086.32,False,132.49,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2120,MH2963,133.9,133.9,164172.8,580225.17,False,132.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2087,MH2964,133.93,133.93,164182.83,580292.18,False,132.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
733,MH2965,134.02,134.02,162745.09,579937.2,False,132.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2436,MH2966,135.54,135.54,164751.58,580381.17,False,132.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2477,MH2967,134.56,134.56,162839.85,579682.05,False,132.57,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4761,MH2969,137.63,137.63,166276.56,579706.97,False,132.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5316,MH2970,141.66,141.66,166060.38,579307.09,False,132.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
740,MH2971,135.68,135.68,162730.93,579889.66,False,132.6,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5080,MH2973,135.15,135.15,164573.7,580386.29,False,132.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4853,MH2976,138.19,138.19,166359.75,579964.08,False,132.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
726,MH2978,135.25,135.25,162732.59,579995.35,False,132.71,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
741,MH2981,135.62,135.62,162733.61,579873.78,False,132.8,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4854,MH2982,138.29,138.29,166371.23,579952.27,False,132.81,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2071,MH2983,133.9,133.9,164121.82,580231.67,False,132.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2137,MH2984,135.99,135.99,164012.61,580051.37,False,132.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
736,MH2985,134.58,134.58,162779.83,579945.28,False,132.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5024,MH2986,137.19,137.19,166217.7,580288.7,False,132.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4061,MH2987,133.99,133.99,164456.13,580464.55,False,132.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5311,MH2988,141.87,141.87,166079.34,579280.39,False,132.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2121,MH2989,134.22,134.22,164180.88,580233.19,False,132.88,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
3235,MH2990,141.5,141.5,165464.6,579062.12,False,132.89,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
588,MH2991,135.84,135.84,163052.25,579328.48,False,132.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
3233,MH2994,141.45,141.45,165467.05,579043.77,False,132.91,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4907,MH2995,138.89,138.89,166476.02,580357.13,False,132.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
707,MH2996,133.53,133.53,162713.11,580171.02,False,132.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4760,MH2998,137.75,137.75,166293.64,579720.84,False,132.95,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1722,MH3000,135.83,135.83,164079.87,580066.86,False,132.96,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2475,MH3002,136.14,136.14,162798.54,579672.79,False,132.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2497,MH3003,134.75,134.75,162841.95,579832.75,False,133.0,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4908,MH3004,138.95,138.95,166483.87,580355.76,False,133.0,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2158,MH3008,134.35,134.35,164030.28,580081.13,False,133.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
751,MH3010,135.56,135.56,162758.0,579879.48,False,133.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
989,MH3013,135.83,135.83,163075.55,579441.42,False,133.08,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2485,MH3016,136.1,136.1,162797.14,579682.55,False,133.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
388,MH3019,135.89,135.89,163518.66,579832.7,False,133.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
3232,MH3020,141.77,141.77,165418.88,579034.58,False,133.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4786,MH3021,138.08,138.08,166331.6,579651.22,False,133.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
587,MH3022,136.24,136.24,163054.76,579299.37,False,133.16,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2088,MH3024,134.46,134.46,164195.97,580305.08,False,133.19,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
728,MH3025,134.88,134.88,162767.61,580003.31,False,133.19,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2474,MH3028,136.26,136.26,162803.98,579648.67,False,133.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
710,MH3029,134.79,134.79,162624.9,580151.77,False,133.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1019,MH3030,136.5,136.5,163135.28,579495.92,False,133.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1212,MH3032,134.71,134.71,163515.11,580435.58,False,133.25,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1155,MH3033,134.88,134.88,163591.22,580288.3,False,133.26,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2204,MH3034,135.57,135.57,164262.22,580388.0,False,133.3,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
375,MH3035,135.39,135.39,163483.68,579818.88,False,133.31,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
722,MH3039,134.24,134.24,162719.36,580052.79,False,133.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2069,MH3040,135.92,135.92,164261.72,580375.73,False,133.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2486,MH3042,135.95,135.95,162791.35,579706.31,False,133.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
382,MH3043,134.63,134.63,163436.06,579844.99,False,133.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1116,MH3044,134.32,134.32,163946.7,580182.6,False,133.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1160,MH3046,134.53,134.53,163579.85,580267.78,False,133.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
754,MH3050,134.94,134.94,162725.2,580114.63,False,133.44,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1598,MH3052,135.33,135.33,163706.94,580488.04,False,133.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2119,MH3053,134.55,134.55,164164.79,580217.29,False,133.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
752,MH3055,135.16,135.16,162793.34,579887.27,False,133.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2470,MH3056,136.39,136.39,162809.72,579625.87,False,133.46,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
586,MH3057,136.74,136.74,163056.85,579264.15,False,133.48,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
977,MH3059,136.61,136.61,163066.08,579329.31,False,133.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2496,MH3062,135.05,135.05,162808.78,579825.01,False,133.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
374,MH3064,134.68,134.68,163455.58,579840.59,False,133.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
723,MH3066,134.96,134.96,162738.95,580057.92,False,133.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
742,MH3067,135.61,135.61,162738.89,579849.64,False,133.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
993,MH3068,136.16,136.16,163015.16,579437.27,False,133.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
983,MH3069,136.4,136.4,163078.78,579389.95,False,133.57,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1029,MH3073,136.35,136.35,162930.43,579489.62,False,133.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2487,MH3074,135.82,135.82,162786.09,579729.96,False,133.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2467,MH3075,136.47,136.47,162811.09,579616.56,False,133.63,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
408,MH3076,135.6,135.6,163494.28,579821.57,False,133.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2103,MH3078,134.82,134.82,164186.43,580210.88,False,133.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
745,MH3079,135.54,135.54,162740.73,579841.82,False,133.67,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4859,MH3082,139.2,139.2,166464.04,579882.36,False,133.69,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4913,MH3084,139.78,139.78,166582.28,580334.09,False,133.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1122,MH3086,134.92,134.92,163921.58,580200.9,False,133.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1154,MH3087,135.03,135.03,163591.31,580280.51,False,133.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4764,MH3089,138.58,138.58,166198.03,579628.98,False,133.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1018,MH3090,136.52,136.52,163146.38,579496.89,False,133.76,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4062,MH3094,134.16,134.16,164460.03,580445.87,False,133.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
986,MH3096,136.54,136.54,163019.99,579385.67,False,133.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2495,MH3098,135.15,135.15,162793.75,579821.9,False,133.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
718,MH3099,135.42,135.42,162674.48,580018.51,False,133.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2219,MH3101,137.34,137.34,164133.3,580043.11,False,133.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2489,MH3102,135.74,135.74,162809.58,579734.95,False,133.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
585,MH3103,136.68,136.68,163057.99,579251.39,False,133.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5252,MH3104,142.43,142.43,166023.82,579210.41,False,133.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1003,MH3105,135.63,135.63,162931.68,579459.06,False,133.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
730,MH3108,135.53,135.53,162688.03,579960.23,False,133.94,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2379,MH3109,136.34,136.34,164944.61,580225.92,False,133.97,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1028,MH3110,136.12,136.12,162943.76,579490.43,False,133.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
392,MH3111,136.54,136.54,163560.82,579846.14,False,133.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2490,MH3112,135.45,135.45,162825.76,579738.69,False,134.0,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
59,MH3113,136.17,136.17,162917.16,579488.89,False,134.01,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
716,MH3114,134.79,134.79,162638.62,580095.23,False,134.01,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
389,MH3116,136.26,136.26,163529.99,579830.79,False,134.02,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2466,MH3117,135.84,135.84,162851.99,579625.66,False,134.02,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1014,MH3118,137.14,137.14,163172.16,579498.99,False,134.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
3229,MH3119,141.91,141.91,165194.2,579023.83,False,134.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
888,MH3120,137.14,137.14,163069.52,579264.85,False,134.05,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
988,MH3122,136.47,136.47,163094.84,579442.91,False,134.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2126,MH3123,135.36,135.36,164209.61,580261.94,False,134.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
414,MH3125,136.68,136.68,163574.39,579850.49,False,134.08,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4886,MH3127,136.98,136.98,166030.15,579734.56,False,134.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
978,MH3128,136.8,136.8,163032.96,579326.61,False,134.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2220,MH3129,138.15,138.15,164158.34,580035.48,False,134.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2621,MH3131,136.78,136.78,165240.43,580213.45,False,134.12,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4505,MH3134,139.5,139.5,162650.03,579762.53,False,134.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5004,MH3135,139.47,139.47,166497.55,579914.08,False,134.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
973,MH3136,136.26,136.26,163136.79,579334.78,False,134.17,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5084,MH3137,135.77,135.77,164462.26,580393.62,False,134.17,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5032,MH3141,138.64,138.64,166348.09,579938.34,False,134.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1000,MH3142,137.17,137.17,162933.81,579431.75,False,134.23,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
717,MH3148,135.7,135.7,162656.28,580014.41,False,134.28,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1597,MH3149,136.28,136.28,163699.43,580473.43,False,134.28,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
972,MH3152,136.42,136.42,163158.06,579336.02,False,134.33,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2117,MH3153,135.62,135.62,164150.38,580202.79,False,134.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
395,MH3154,136.9,136.9,163588.73,579854.62,False,134.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
583,MH3156,137.46,137.46,163061.73,579195.76,False,134.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5793,MH3157,137.6,137.6,162900.93,579429.25,False,134.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2163,MH3158,136.88,136.88,164060.89,580104.75,False,134.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
729,MH3159,135.97,135.97,162668.72,579955.94,False,134.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2630,MH3160,136.86,136.86,164964.73,580213.65,False,134.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
999,MH3163,137.28,137.28,162934.35,579421.54,False,134.41,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2205,MH3166,137.2,137.2,164295.99,580387.83,False,134.42,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
386,MH3168,135.95,135.95,163516.43,579845.74,False,134.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
982,MH3170,136.95,136.95,163099.31,579391.22,False,134.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
55,MH3173,136.65,136.65,162875.34,579486.47,False,134.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1115,MH3174,135.07,135.07,163946.17,580154.28,False,134.52,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
738,MH3178,135.48,135.48,162701.42,579902.52,False,134.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5003,MH3179,139.74,139.74,166536.48,579950.31,False,134.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1927,MH3180,136.47,136.47,164010.98,580043.08,False,134.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4917,MH3183,140.93,140.93,166728.39,580311.59,False,134.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
743,MH3184,136.21,136.21,162713.55,579843.52,False,134.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1153,MH3185,136.5,136.5,163612.02,580264.22,False,134.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
415,MH3187,137.08,137.08,163599.65,579857.87,False,134.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4791,MH3189,139.21,139.21,166459.79,579516.77,False,134.6,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5248,MH3191,142.93,142.93,166054.86,579137.32,False,134.61,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
387,MH3192,136.17,136.17,163530.99,579849.24,False,134.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
581,MH3196,137.95,137.95,163063.7,579163.09,False,134.64,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4887,MH3198,137.53,137.53,166030.43,579697.5,False,134.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
994,MH3199,137.26,137.26,162992.62,579435.76,False,134.67,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
903,MH3201,137.21,137.21,163092.35,579267.01,False,134.69,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
57,MH3202,136.82,136.82,162862.17,579485.7,False,134.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2106,MH3204,135.85,135.85,164200.82,580196.68,False,134.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
82,MH3206,136.83,136.83,162915.96,579509.11,False,134.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1575,MH3208,136.58,136.58,163693.37,580463.15,False,134.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5017,MH3211,138.26,138.26,166355.6,580144.31,False,134.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5002,MH3214,140.08,140.08,166572.05,579985.93,False,134.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
393,MH3216,136.91,136.91,163578.12,579845.62,False,134.86,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5026,MH3218,139.15,139.15,166447.35,580246.09,False,134.86,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
970,MH3219,136.89,136.89,163214.44,579339.97,False,134.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
3225,MH3221,140.43,140.43,165046.79,579056.15,False,134.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2203,MH3222,137.1,137.1,164298.19,580374.58,False,134.88,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
328,MH3223,137.43,137.43,163621.91,579864.99,False,134.88,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
66,MH3225,137.36,137.36,163029.93,579249.78,False,134.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
739,MH3226,135.69,135.69,162681.97,579897.76,False,134.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2175,MH3227,137.43,137.43,164094.46,580105.24,False,134.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1152,MH3228,137.0,137.0,163622.19,580270.3,False,134.91,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5797,MH3229,136.96,136.96,162847.33,579484.77,False,134.91,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
981,MH3230,136.99,136.99,162978.76,579324.25,False,134.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1928,MH3232,136.59,136.59,164025.13,580039.32,False,134.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
580,MH3233,138.36,138.36,163066.26,579128.62,False,134.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2105,MH3237,135.96,135.96,164202.09,580193.89,False,134.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4792,MH3238,139.56,139.56,166497.88,579477.21,False,134.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
1055,MH3239,136.79,136.79,163938.92,580078.53,False,134.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
744,MH3240,136.67,136.67,162695.06,579839.84,False,135.0,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2629,MH3241,137.36,137.36,164992.51,580213.57,False,135.01,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
925,MH3243,137.3,137.3,163155.73,579371.39,False,135.03,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
4862,MH3245,139.43,139.43,166502.08,579814.97,False,135.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5020,MH3247,137.9,137.9,166311.15,580191.15,False,135.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2128,MH3249,135.88,135.88,164224.49,580276.76,False,135.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
390,MH3250,136.7,136.7,163562.63,579861.35,False,135.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2472,MH3251,136.86,136.86,162764.29,579615.9,False,135.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5000,MH3254,140.29,140.29,166601.03,580011.63,False,135.12,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2099,MH3256,136.2,136.2,164223.49,580218.97,False,135.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
325,MH3257,137.34,137.34,163604.69,579855.19,False,135.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2493,MH3259,136.75,136.75,162739.63,579729.25,False,135.15,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
2202,MH3262,137.44,137.44,164298.12,580337.34,False,135.16,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
394,MH3263,136.89,136.89,163576.67,579862.97,False,135.19,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
5025,MH3264,138.89,138.89,166426.46,580216.2,False,135.19,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),True,
